Filename,PSA_AIFO_Coordinates,,,,,,,,,,,
Format,2.1,,,,,,,,,,,
Modified on,25/09/24,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Slot Label, Raw x, Raw y, Slot Type, , 20F Front x, 20F Front y, , 20F Rear x, 20F Rear y, , 45F Front x, 45F Front y
TG3_11_6,364835.9633,139114.1824,9, ,364834.507,139111.7447, ,364831.1249,139106.0832, ,364833.7256,139110.4367
TG3_11_7,364832.6191,139108.5844,9, ,364831.1628,139106.1467, ,364827.7807,139100.4852, ,364830.3814,139104.8386
TG3_11_8,364829.2559,139102.9546,9, ,364827.7997,139100.5169, ,364824.4175,139094.8554, ,364827.0182,139099.2088
TG3_11_9,364825.9076,139097.3497,9, ,364824.4514,139094.912, ,364821.0692,139089.2505, ,364823.6699,139093.6039
TG3_11_10,364822.5444,139091.7199,9, ,364821.0882,139089.2822, ,364817.7061,139083.6207, ,364820.3068,139087.9741
TG3_11_11,364819.1833,139086.0935,9, ,364817.7271,139083.6558, ,364814.345,139077.9943, ,364816.9457,139082.3477
TG3_11_12,364815.8202,139080.4637,9, ,364814.3639,139078.026, ,364810.9818,139072.3645, ,364813.5825,139076.7179
TG3_11_13,364812.4719,139074.8588,9, ,364811.0156,139072.4211, ,364807.6335,139066.7596, ,364810.2342,139071.113
TG3_11_14,364809.1087,139069.229,9, ,364807.6525,139066.7913, ,364804.2703,139061.1298, ,364806.871,139065.4832
TG3_11_15,364805.7645,139063.631,9, ,364804.3083,139061.1933, ,364800.9261,139055.5317, ,364803.5268,139059.8852
TG3_11_16,364802.4013,139058.0012,9, ,364800.9451,139055.5635, ,364797.563,139049.9019, ,364800.1637,139054.2554
TG3_11_17,364799.053,139052.3963,9, ,364797.5968,139049.9586, ,364794.2147,139044.297, ,364796.8154,139048.6505
TG3_11_18,364795.6899,139046.7665,9, ,364794.2337,139044.3288, ,364790.8515,139038.6672, ,364793.4522,139043.0207
TG3_11_19,364792.3277,139041.1384,9, ,364790.8715,139038.7007, ,364787.4894,139033.0392, ,364790.0901,139037.3926
TG3_11_20,364788.9646,139035.5086,9, ,364787.5084,139033.0709, ,364784.1262,139027.4094, ,364786.7269,139031.7628
TG3_11_21,364785.6163,139029.9037,9, ,364784.1601,139027.466, ,364780.7779,139021.8045, ,364783.3786,139026.1579
TG3_11_22,364782.2531,139024.2739,9, ,364780.7969,139021.8362, ,364777.4148,139016.1747, ,364780.0155,139020.5281
TG3_11_23,364778.9089,139018.6758,9, ,364777.4527,139016.2382, ,364774.0706,139010.5766, ,364776.6713,139014.9301
TG3_11_24,364775.5458,139013.046,9, ,364774.0895,139010.6084, ,364770.7074,139004.9468, ,364773.3081,139009.3003
TG3_11_25,364772.1975,139007.4411,9, ,364770.7413,139005.0035, ,364767.3591,138999.3419, ,364769.9598,139003.6954
TG3_11_26,364768.8343,139001.8113,9, ,364767.3781,138999.3737, ,364763.996,138993.7121, ,364766.5966,138998.0656
TG3_11_27,364765.4732,138996.185,9, ,364764.017,138993.7473, ,364760.6348,138988.0857, ,364763.2355,138992.4392
TG3_11_28,364762.11,138990.5552,9, ,364760.6538,138988.1175, ,364757.2717,138982.4559, ,364759.8724,138986.8094
TG3_11_29,364758.7617,138984.9503,9, ,364757.3055,138982.5126, ,364753.9234,138976.851, ,364756.5241,138981.2045
TG3_11_30,364755.3986,138979.3205,9, ,364753.9424,138976.8828, ,364750.5602,138971.2212, ,364753.1609,138975.5747
TG3_11_31,364752.0544,138973.7224,9, ,364750.5982,138971.2847, ,364747.216,138965.6232, ,364749.8167,138969.9766
TG3_11_32,364748.6912,138968.0926,9, ,364747.235,138965.6549, ,364743.8529,138959.9934, ,364746.4536,138964.3468
TG3_11_33,364745.3429,138962.4877,9, ,364743.8867,138960.05, ,364740.5046,138954.3885, ,364743.1053,138958.7419
TG3_11_34,364741.9798,138956.8579,9, ,364740.5235,138954.4202, ,364737.1414,138948.7587, ,364739.7421,138953.1121
TG3_11_35,364738.6171,138951.229,9, ,364737.1609,138948.7913, ,364733.7788,138943.1297, ,364736.3795,138947.4832
TG3_11_36,364735.2688,138945.624,9, ,364733.8126,138943.1864, ,364730.4305,138937.5248, ,364733.0312,138941.8783
TG3_11_37,364731.9057,138939.9942,9, ,364730.4494,138937.5566, ,364727.0673,138931.895, ,364729.668,138936.2485
TG3_11_38,364728.0993,138934.3322,9, ,364726.6431,138931.8946, ,364723.261,138926.233, ,364725.8617,138930.5865
TG4_00_1,364842.6817,139148.2388,1, ,364841.2255,139145.8011, ,364837.8434,139140.1396, ,364840.4441,139144.493
TG4_00_2,364839.3478,139142.6579,1, ,364837.8916,139140.2203, ,364834.5094,139134.5587, ,364837.1101,139138.9122
TG4_00_3,364836.0108,139137.0719,1, ,364834.5546,139134.6342, ,364831.1724,139128.9727, ,364833.7731,139133.3261
TG4_00_4,364832.6476,139131.4421,1, ,364831.1914,139129.0044, ,364827.8093,139123.3429, ,364830.4099,139127.6963
TG4_00_5,364829.2993,139125.8372,1, ,364827.8431,139123.3995, ,364824.461,139117.738, ,364827.0617,139122.0914
TG4_00_6,364825.9362,139120.2074,9, ,364824.4799,139117.7697, ,364821.0978,139112.1082, ,364823.6985,139116.4616
TG4_00_7,364822.592,139114.6094,9, ,364821.1357,139112.1717, ,364817.7536,139106.5101, ,364820.3543,139110.8636
TG4_00_8,364819.2288,139108.9796,9, ,364817.7726,139106.5419, ,364814.3904,139100.8803, ,364816.9911,139105.2338
TG4_00_9,364815.8805,139103.3747,9, ,364814.4243,139100.937, ,364811.0421,139095.2754, ,364813.6428,139099.6289
TG4_00_10,364812.5173,139097.7449,9, ,364811.0611,139095.3072, ,364807.679,139089.6456, ,364810.2797,139093.9991
TG4_00_11,364809.1562,139092.1185,9, ,364807.7,139089.6808, ,364804.3179,139084.0193, ,364806.9186,139088.3727
TG4_00_12,364805.7931,139086.4887,9, ,364804.3368,139084.051, ,364800.9547,139078.3895, ,364803.5554,139082.7429
TG4_00_13,364802.4448,139080.8838,9, ,364800.9885,139078.4461, ,364797.6064,139072.7846, ,364800.2071,139077.138
TG4_00_14,364799.0816,139075.254,9, ,364797.6254,139072.8163, ,364794.2432,139067.1548, ,364796.8439,139071.5082
TG4_00_15,364795.7374,139069.656,9, ,364794.2812,139067.2183, ,364790.899,139061.5567, ,364793.4997,139065.9102
TG4_00_16,364792.3742,139064.0262,9, ,364790.918,139061.5885, ,364787.5359,139055.9269, ,364790.1366,139060.2804
TG4_00_17,364789.0259,139058.4212,9, ,364787.5697,139055.9836, ,364784.1876,139050.322, ,364786.7883,139054.6755
TG4_00_18,364785.6628,139052.7915,9, ,364784.2066,139050.3538, ,364780.8244,139044.6922, ,364783.4251,139049.0457
TG4_00_19,364782.3006,139047.1634,9, ,364780.8444,139044.7257, ,364777.4623,139039.0641, ,364780.063,139043.4176
TG4_00_20,364778.9375,139041.5336,9, ,364777.4813,139039.0959, ,364774.0991,139033.4343, ,364776.6998,139037.7878
TG4_00_21,364775.5892,139035.9287,9, ,364774.133,139033.491, ,364770.7508,139027.8294, ,364773.3515,139032.1829
TG4_00_22,364772.226,139030.2989,9, ,364770.7698,139027.8612, ,364767.3877,139022.1996, ,364769.9884,139026.5531
TG4_00_23,364768.8818,139024.7008,9, ,364767.4256,139022.2632, ,364764.0435,139016.6016, ,364766.6442,139020.9551
TG4_00_24,364765.5187,139019.071,9, ,364764.0624,139016.6334, ,364760.6803,139010.9718, ,364763.281,139015.3253
TG4_00_25,364762.1704,139013.4661,9, ,364760.7141,139011.0285, ,364757.332,139005.3669, ,364759.9327,139009.7204
TG4_00_26,364758.8072,139007.8363,9, ,364757.351,139005.3987, ,364753.9688,138999.7371, ,364756.5695,139004.0906
TG4_00_27,364755.4461,139002.2099,9, ,364753.9899,138999.7723, ,364750.6077,138994.1107, ,364753.2084,138998.4642
TG4_00_28,364752.0829,138996.5801,9, ,364750.6267,138994.1425, ,364747.2446,138988.4809, ,364749.8453,138992.8344
TG4_00_29,364748.7346,138990.9752,9, ,364747.2784,138988.5376, ,364743.8963,138982.876, ,364746.497,138987.2295
TG4_00_30,364745.3715,138985.3454,9, ,364743.9153,138982.9078, ,364740.5331,138977.2462, ,364743.1338,138981.5997
TG4_00_31,364742.0273,138979.7474,9, ,364740.5711,138977.3097, ,364737.1889,138971.6482, ,364739.7896,138976.0016
TG4_00_32,364738.6641,138974.1176,9, ,364737.2079,138971.6799, ,364733.8258,138966.0184, ,364736.4265,138970.3718
TG4_00_33,364735.3158,138968.5127,9, ,364733.8596,138966.075, ,364730.4775,138960.4135, ,364733.0782,138964.7669
TG4_00_34,364731.9527,138962.8829,9, ,364730.4964,138960.4452, ,364727.1143,138954.7837, ,364729.715,138959.1371
TG4_00_35,364728.59,138957.2539,9, ,364727.1338,138954.8163, ,364723.7517,138949.1547, ,364726.3524,138953.5082
TG4_00_36,364725.2417,138951.649,9, ,364723.7855,138949.2114, ,364720.4034,138943.5498, ,364723.0041,138947.9033
TG4_00_37,364721.8786,138946.0192,9, ,364720.4223,138943.5816, ,364717.0402,138937.92, ,364719.6409,138942.2735
TG4_00_38,364718.5589,138940.0665,9, ,364717.1027,138937.6288, ,364713.7205,138931.9672, ,364716.3212,138936.3207
TG4_11_1,364808.067,139168.8822,1, ,364806.6108,139166.4446, ,364803.2286,139160.783, ,364805.8293,139165.1365
TG4_11_2,364804.7331,139163.3014,1, ,364803.2768,139160.8637, ,364799.8947,139155.2021, ,364802.4954,139159.5556
TG4_11_3,364801.3961,139157.7153,1, ,364799.9398,139155.2777, ,364796.5577,139149.6161, ,364799.1584,139153.9696
TG4_11_4,364798.0329,139152.0855,1, ,364796.5767,139149.6479, ,364793.1945,139143.9863, ,364795.7952,139148.3398
TG4_11_5,364794.6846,139146.4806,1, ,364793.2284,139144.043, ,364789.8462,139138.3814, ,364792.4469,139142.7349
TG4_11_6,364791.3214,139140.8508,9, ,364789.8652,139138.4132, ,364786.4831,139132.7516, ,364789.0838,139137.1051
TG4_11_7,364787.9772,139135.2528,9, ,364786.521,139132.8151, ,364783.1389,139127.1536, ,364785.7396,139131.507
TG4_11_8,364784.6141,139129.623,9, ,364783.1578,139127.1853, ,364779.7757,139121.5238, ,364782.3764,139125.8772
TG4_11_9,364781.2658,139124.0181,9, ,364779.8095,139121.5804, ,364776.4274,139115.9189, ,364779.0281,139120.2723
TG4_11_10,364777.9026,139118.3883,9, ,364776.4464,139115.9506, ,364773.0642,139110.2891, ,364775.6649,139114.6425
TG4_11_11,364774.5415,139112.7619,9, ,364773.0853,139110.3243, ,364769.7031,139104.6627, ,364772.3038,139109.0162
TG4_11_12,364771.1783,139107.1321,9, ,364769.7221,139104.6945, ,364766.34,139099.0329, ,364768.9407,139103.3864
TG4_11_13,364767.83,139101.5272,9, ,364766.3738,139099.0896, ,364762.9917,139093.428, ,364765.5924,139097.7815
TG4_11_14,364764.4669,139095.8974,9, ,364763.0106,139093.4598, ,364759.6285,139087.7982, ,364762.2292,139092.1517
TG4_11_15,364761.1227,139090.2994,9, ,364759.6664,139087.8617, ,364756.2843,139082.2002, ,364758.885,139086.5536
TG4_11_16,364757.7595,139084.6696,9, ,364756.3033,139082.2319, ,364752.9211,139076.5704, ,364755.5218,139080.9238
TG4_11_17,364754.4112,139079.0647,9, ,364752.955,139076.627, ,364749.5728,139070.9655, ,364752.1735,139075.3189
TG4_11_18,364751.048,139073.4349,9, ,364749.5918,139070.9972, ,364746.2097,139065.3357, ,364748.8104,139069.6891
TG4_11_19,364747.6859,139067.8068,9, ,364746.2297,139065.3691, ,364742.8475,139059.7076, ,364745.4482,139064.061
TG4_11_20,364744.3227,139062.177,9, ,364742.8665,139059.7393, ,364739.4844,139054.0778, ,364742.0851,139058.4312
TG4_11_21,364740.9744,139056.5721,9, ,364739.5182,139054.1344, ,364736.1361,139048.4729, ,364738.7368,139052.8263
TG4_11_22,364737.6113,139050.9423,9, ,364736.1551,139048.5046, ,364732.7729,139042.8431, ,364735.3736,139047.1965
TG4_11_23,364734.2671,139045.3443,9, ,364732.8109,139042.9066, ,364729.4287,139037.245, ,364732.0294,139041.5985
TG4_11_24,364730.9039,139039.7145,9, ,364729.4477,139037.2768, ,364726.0656,139031.6152, ,364728.6663,139035.9687
TG4_11_25,364727.5556,139034.1095,9, ,364726.0994,139031.6719, ,364722.7173,139026.0103, ,364725.318,139030.3638
TG4_11_26,364724.1925,139028.4797,9, ,364722.7362,139026.0421, ,364719.3541,139020.3805, ,364721.9548,139024.734
TG4_11_27,364720.8313,139022.8534,9, ,364719.3751,139020.4157, ,364715.993,139014.7542, ,364718.5937,139019.1076
TG4_11_28,364717.4682,139017.2236,9, ,364716.012,139014.7859, ,364712.6298,139009.1244, ,364715.2305,139013.4778
TG4_11_29,364714.1199,139011.6187,9, ,364712.6637,139009.181, ,364709.2815,139003.5194, ,364711.8822,139007.8729
TG4_11_30,364710.7567,139005.9889,9, ,364709.3005,139003.5512, ,364705.9184,138997.8896, ,364708.5191,139002.2431
TG4_11_31,364707.4125,139000.3908,9, ,364705.9563,138997.9532, ,364702.5742,138992.2916, ,364705.1749,138996.6451
TG4_11_32,364704.0494,138994.761,9, ,364702.5931,138992.3234, ,364699.211,138986.6618, ,364701.8117,138991.0153
TG4_11_33,364700.7011,138989.1561,9, ,364699.2449,138986.7185, ,364695.8627,138981.0569, ,364698.4634,138985.4104
TG4_11_34,364697.3379,138983.5263,9, ,364695.8817,138981.0886, ,364692.4996,138975.4271, ,364695.1002,138979.7806
TG4_11_35,364693.9753,138977.8974,9, ,364692.519,138975.4597, ,364689.1369,138969.7981, ,364691.7376,138974.1516
TG4_11_36,364690.627,138972.2925,9, ,364689.1707,138969.8548, ,364685.7886,138964.1932, ,364688.3893,138968.5467
TG4_11_37,364687.2638,138966.6627,9, ,364685.8076,138964.225, ,364682.4254,138958.5634, ,364685.0261,138962.9169
TG4_11_38,364683.4686,138960.994,9, ,364682.0124,138958.5563, ,364678.6303,138952.8947, ,364681.2309,138957.2482
TG5_00_1,364798.0245,139174.8815,1, ,364796.5683,139172.4438, ,364793.1862,139166.7823, ,364795.7869,139171.1357
TG5_00_2,364794.6906,139169.3006,1, ,364793.2344,139166.8629, ,364789.8522,139161.2014, ,364792.4529,139165.5548
TG5_00_3,364791.3536,139163.7146,1, ,364789.8973,139161.2769, ,364786.5152,139155.6154, ,364789.1159,139159.9688
TG5_00_4,364787.9904,139158.0848,1, ,364786.5342,139155.6471, ,364783.152,139149.9856, ,364785.7527,139154.339
TG5_00_5,364784.6421,139152.4799,1, ,364783.1859,139150.0422, ,364779.8037,139144.3807, ,364782.4044,139148.7341
TG5_00_6,364781.2789,139146.8501,9, ,364779.8227,139144.4124, ,364776.4406,139138.7509, ,364779.0413,139143.1043
TG5_00_7,364777.9347,139141.252,9, ,364776.4785,139138.8144, ,364773.0964,139133.1528, ,364775.6971,139137.5063
TG5_00_8,364774.5716,139135.6222,9, ,364773.1154,139133.1846, ,364769.7332,139127.523, ,364772.3339,139131.8765
TG5_00_9,364771.2233,139130.0173,9, ,364769.7671,139127.5797, ,364766.3849,139121.9181, ,364768.9856,139126.2716
TG5_00_10,364767.8601,139124.3875,9, ,364766.4039,139121.9499, ,364763.0218,139116.2883, ,364765.6225,139120.6418
TG5_00_11,364764.499,139118.7612,9, ,364763.0428,139116.3235, ,364759.6606,139110.662, ,364762.2613,139115.0154
TG5_00_12,364761.1358,139113.1314,9, ,364759.6796,139110.6937, ,364756.2975,139105.0322, ,364758.8982,139109.3856
TG5_00_13,364757.7875,139107.5265,9, ,364756.3313,139105.0888, ,364752.9492,139099.4273, ,364755.5499,139103.7807
TG5_00_14,364754.4244,139101.8967,9, ,364752.9682,139099.459, ,364749.586,139093.7975, ,364752.1867,139098.1509
TG5_00_15,364751.0802,139096.2986,9, ,364749.624,139093.861, ,364746.2418,139088.1994, ,364748.8425,139092.5529
TG5_00_16,364747.717,139090.6688,9, ,364746.2608,139088.2312, ,364742.8787,139082.5696, ,364745.4794,139086.9231
TG5_00_17,364744.3687,139085.0639,9, ,364742.9125,139082.6263, ,364739.5304,139076.9647, ,364742.1311,139081.3182
TG5_00_18,364741.0056,139079.4341,9, ,364739.5493,139076.9965, ,364736.1672,139071.3349, ,364738.7679,139075.6884
TG5_00_19,364737.6434,139073.806,9, ,364736.1872,139071.3684, ,364732.8051,139065.7068, ,364735.4058,139070.0603
TG5_00_20,364734.2803,139068.1762,9, ,364732.824,139065.7386, ,364729.4419,139060.077, ,364732.0426,139064.4305
TG5_00_21,364730.932,139062.5713,9, ,364729.4757,139060.1337, ,364726.0936,139054.4721, ,364728.6943,139058.8256
TG5_00_22,364727.5688,139056.9415,9, ,364726.1126,139054.5039, ,364722.7304,139048.8423, ,364725.3311,139053.1958
TG5_00_23,364724.2246,139051.3435,9, ,364722.7684,139048.9058, ,364719.3862,139043.2443, ,364721.9869,139047.5977
TG5_00_24,364720.8614,139045.7137,9, ,364719.4052,139043.276, ,364716.0231,139037.6145, ,364718.6238,139041.9679
TG5_00_25,364717.5131,139040.1088,9, ,364716.0569,139037.6711, ,364712.6748,139032.0096, ,364715.2755,139036.363
TG5_00_26,364714.15,139034.479,9, ,364712.6938,139032.0413, ,364709.3116,139026.3798, ,364711.9123,139030.7332
TG5_00_27,364710.7889,139028.8526,9, ,364709.3326,139026.415, ,364705.9505,139020.7534, ,364708.5512,139025.1069
TG5_00_28,364707.4257,139023.2228,9, ,364705.9695,139020.7852, ,364702.5873,139015.1236, ,364705.188,139019.4771
TG5_00_29,364704.0774,139017.6179,9, ,364702.6212,139015.1802, ,364699.239,139009.5187, ,364701.8397,139013.8721
TG5_00_30,364700.7142,139011.9881,9, ,364699.258,139009.5504, ,364695.8759,139003.8889, ,364698.4766,139008.2423
TG5_00_31,364697.37,139006.3901,9, ,364695.9138,139003.9524, ,364692.5317,138998.2908, ,364695.1324,139002.6443
TG5_00_32,364694.0069,139000.7603,9, ,364692.5507,138998.3226, ,364689.1685,138992.661, ,364691.7692,138997.0145
TG5_00_33,364690.6586,138995.1554,9, ,364689.2024,138992.7177, ,364685.8202,138987.0561, ,364688.4209,138991.4096
TG5_00_34,364687.2954,138989.5256,9, ,364685.8392,138987.0879, ,364682.4571,138981.4263, ,364685.0578,138985.7798
TG5_00_35,364683.9328,138983.8966,9, ,364682.4765,138981.4589, ,364679.0944,138975.7974, ,364681.6951,138980.1508
TG5_00_36,364680.5845,138978.2917,9, ,364679.1283,138975.854, ,364675.7461,138970.1925, ,364678.3468,138974.5459
TG5_00_37,364677.2213,138972.6619,9, ,364675.7651,138970.2242, ,364672.383,138964.5627, ,364674.9837,138968.9161
TG5_00_38,364673.7274,138966.8132,9, ,364672.2712,138964.3756, ,364668.889,138958.714, ,364671.4897,138963.0675
TG5_11_1,364763.3893,139195.4906,1, ,364761.9331,139193.0529, ,364758.5509,139187.3914, ,364761.1516,139191.7448
TG5_11_2,364760.0553,139189.9097,1, ,364758.5991,139187.4721, ,364755.217,139181.8105, ,364757.8177,139186.164
TG5_11_3,364756.7183,139184.3237,1, ,364755.2621,139181.886, ,364751.88,139176.2245, ,364754.4807,139180.5779
TG5_11_4,364753.3552,139178.6939,1, ,364751.8989,139176.2562, ,364748.5168,139170.5947, ,364751.1175,139174.9481
TG5_11_5,364750.0069,139173.089,1, ,364748.5506,139170.6513, ,364745.1685,139164.9898, ,364747.7692,139169.3432
TG5_11_6,364746.6437,139167.4592,9, ,364745.1875,139165.0215, ,364741.8053,139159.36, ,364744.406,139163.7134
TG5_11_7,364743.2995,139161.8612,9, ,364741.8433,139159.4235, ,364738.4611,139153.7619, ,364741.0618,139158.1154
TG5_11_8,364739.9363,139156.2314,9, ,364738.4801,139153.7937, ,364735.098,139148.1321, ,364737.6987,139152.4856
TG5_11_9,364736.588,139150.6264,9, ,364735.1318,139148.1888, ,364731.7497,139142.5272, ,364734.3504,139146.8807
TG5_11_10,364733.2249,139144.9966,9, ,364731.7686,139142.559, ,364728.3865,139136.8974, ,364730.9872,139141.2509
TG5_11_11,364729.8638,139139.3703,9, ,364728.4075,139136.9326, ,364725.0254,139131.2711, ,364727.6261,139135.6245
TG5_11_12,364726.5006,139133.7405,9, ,364725.0444,139131.3028, ,364721.6622,139125.6413, ,364724.2629,139129.9947
TG5_11_13,364723.1523,139128.1356,9, ,364721.6961,139125.6979, ,364718.3139,139120.0364, ,364720.9146,139124.3898
TG5_11_14,364719.7891,139122.5058,9, ,364718.3329,139120.0681, ,364714.9508,139114.4066, ,364717.5515,139118.76
TG5_11_15,364716.4449,139116.9077,9, ,364714.9887,139114.4701, ,364711.6066,139108.8085, ,364714.2073,139113.162
TG5_11_16,364713.0818,139111.2779,9, ,364711.6255,139108.8403, ,364708.2434,139103.1787, ,364710.8441,139107.5322
TG5_11_17,364709.7335,139105.673,9, ,364708.2772,139103.2354, ,364704.8951,139097.5738, ,364707.4958,139101.9273
TG5_11_18,364706.3703,139100.0432,9, ,364704.9141,139097.6056, ,364701.5319,139091.944, ,364704.1326,139096.2975
TG5_11_19,364703.0082,139094.4151,9, ,364701.5519,139091.9775, ,364698.1698,139086.3159, ,364700.7705,139090.6694
TG5_11_20,364699.645,139088.7853,9, ,364698.1888,139086.3477, ,364694.8066,139080.6861, ,364697.4073,139085.0396
TG5_11_21,364696.2967,139083.1804,9, ,364694.8405,139080.7428, ,364691.4583,139075.0812, ,364694.059,139079.4347
TG5_11_22,364692.9335,139077.5506,9, ,364691.4773,139075.113, ,364688.0952,139069.4514, ,364690.6959,139073.8049
TG5_11_23,364689.5893,139071.9526,9, ,364688.1331,139069.5149, ,364684.751,139063.8534, ,364687.3517,139068.2068
TG5_11_24,364686.2262,139066.3228,9, ,364684.77,139063.8851, ,364681.3878,139058.2236, ,364683.9885,139062.577
TG5_11_25,364682.8779,139060.7179,9, ,364681.4217,139058.2802, ,364678.0395,139052.6187, ,364680.6402,139056.9721
TG5_11_26,364679.5147,139055.0881,9, ,364678.0585,139052.6504, ,364674.6764,139046.9889, ,364677.277,139051.3423
TG5_11_27,364676.1536,139049.4617,9, ,364674.6974,139047.0241, ,364671.3152,139041.3625, ,364673.9159,139045.716
TG5_11_28,364672.7904,139043.8319,9, ,364671.3342,139041.3943, ,364667.9521,139035.7327, ,364670.5528,139040.0862
TG5_11_29,364669.4421,139038.227,9, ,364667.9859,139035.7893, ,364664.6038,139030.1278, ,364667.2045,139034.4812
TG5_11_30,364666.079,139032.5972,9, ,364664.6227,139030.1595, ,364661.2406,139024.498, ,364663.8413,139028.8514
